TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-18,2026-09-18,FO,NSE,IDO,72757,,MIDCPNIFTY,,2026-09-29,2026-09-29,13675.00,CE,MIDCPNIFTY26SEP13675CE,0.00,0.00,0.00,1239.55,0.00,1239.55,14500.75,861.47,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72807,,MIDCPNIFTY,,2026-09-29,2026-09-29,14025.00,CE,MIDCPNIFTY26SEP14025CE,0.00,0.00,0.00,400.35,400.35,400.35,14500.75,549.39,600,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72931,,MIDCPNIFTY,,2026-09-29,2026-09-29,14425.00,CE,MIDCPNIFTY26SEP14425CE,179.20,223.15,171.20,191.95,194.20,162.90,14500.75,191.95,25440,-11520,827,1450316190.00,709,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72934,,MIDCPNIFTY,,2026-09-29,2026-09-29,14450.00,CE,MIDCPNIFTY26SEP14450CE,162.45,203.20,155.95,178.95,178.25,148.65,14500.75,178.95,49320,-2400,2228,3909055764.00,1904,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73124,,MIDCPNIFTY,,2026-09-29,2026-09-29,15700.00,CE,MIDCPNIFTY26SEP15700CE,0.00,0.00,0.00,3.90,3.90,3.90,14500.75,3.67,240,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50645,,MIDCPNIFTY,,2026-10-27,2026-10-27,13025.00,CE,MIDCPNIFTY26OCT13025CE,0.00,0.00,0.00,1817.85,0.00,1817.85,14500.75,1583.96,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50657,,MIDCPNIFTY,,2026-10-27,2026-10-27,13175.00,CE,MIDCPNIFTY26OCT13175CE,0.00,0.00,0.00,1693.75,0.00,1693.75,14500.75,1444.65,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50691,,MIDCPNIFTY,,2026-10-27,2026-10-27,13525.00,CE,MIDCPNIFTY26OCT13525CE,0.00,0.00,0.00,1419.35,0.00,1419.35,14500.75,1134.46,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50806,,MIDCPNIFTY,,2026-10-27,2026-10-27,14450.00,CE,MIDCPNIFTY26OCT14450CE,0.00,0.00,0.00,303.70,303.70,303.70,14500.75,479.92,840,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50885,,MIDCPNIFTY,,2026-10-27,2026-10-27,15050.00,CE,MIDCPNIFTY26OCT15050CE,0.00,0.00,0.00,533.10,0.00,533.10,14500.75,224.18,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50902,,MIDCPNIFTY,,2026-10-27,2026-10-27,15225.00,CE,MIDCPNIFTY26OCT15225CE,0.00,0.00,0.00,465.75,0.00,465.75,14500.75,173.76,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50976,,MIDCPNIFTY,,2026-10-27,2026-10-27,15575.00,CE,MIDCPNIFTY26OCT15575CE,0.00,0.00,0.00,350.45,0.00,350.45,14500.75,99.98,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63657,,MIDCPNIFTY,,2026-11-23,2026-11-23,13275.00,CE,MIDCPNIFTY26NOV13275CE,0.00,0.00,0.00,1997.65,0.00,1997.65,14500.75,1462.96,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63661,,MIDCPNIFTY,,2026-11-23,2026-11-23,13325.00,CE,MIDCPNIFTY26NOV13325CE,0.00,0.00,0.00,1954.15,0.00,1954.15,14500.75,1421.00,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63669,,MIDCPNIFTY,,2026-11-23,2026-11-23,13425.00,CE,MIDCPNIFTY26NOV13425CE,0.00,0.00,0.00,1868.10,0.00,1868.10,14500.75,1338.55,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63775,,MIDCPNIFTY,,2026-11-23,2026-11-23,14550.00,CE,MIDCPNIFTY26NOV14550CE,0.00,0.00,0.00,1022.50,0.00,1022.50,14500.75,583.02,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63903,,MIDCPNIFTY,,2026-11-23,2026-11-23,16000.00,CE,MIDCPNIFTY26NOV16000CE,0.00,0.00,0.00,352.20,0.00,352.20,14500.75,124.24,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72647,,MIDCPNIFTY,,2026-09-29,2026-09-29,13275.00,PE,MIDCPNIFTY26SEP13275PE,0.00,0.00,0.00,178.10,0.00,178.10,14500.75,1.28,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72753,,MIDCPNIFTY,,2026-09-29,2026-09-29,13650.00,PE,MIDCPNIFTY26SEP13650PE,4.85,5.70,4.40,5.30,5.25,8.50,14500.75,5.30,7320,1440,28,45881298.00,19,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72774,,MIDCPNIFTY,,2026-09-29,2026-09-29,13750.00,PE,MIDCPNIFTY26SEP13750PE,0.00,0.00,0.00,12.60,12.60,12.60,14500.75,16.02,5160,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72943,,MIDCPNIFTY,,2026-09-29,2026-09-29,14550.00,PE,MIDCPNIFTY26SEP14550PE,187.65,194.15,125.75,140.20,146.85,216.45,14500.75,140.20,60840,20160,1544,2725019196.00,1317,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72953,,MIDCPNIFTY,,2026-09-29,2026-09-29,14675.00,PE,MIDCPNIFTY26SEP14675PE,240.80,251.95,197.50,213.40,213.40,297.50,14500.75,213.40,12840,0,14,25018062.00,13,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72989,,MIDCPNIFTY,,2026-09-29,2026-09-29,15075.00,PE,MIDCPNIFTY26SEP15075PE,0.00,0.00,0.00,624.75,624.75,624.75,14500.75,593.12,16680,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73206,,MIDCPNIFTY,,2026-09-29,2026-09-29,15975.00,PE,MIDCPNIFTY26SEP15975PE,0.00,0.00,0.00,1537.95,0.00,1537.95,14500.75,1446.70,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73327,,MIDCPNIFTY,,2026-09-29,2026-09-29,16300.00,PE,MIDCPNIFTY26SEP16300PE,0.00,0.00,0.00,1797.80,0.00,1797.80,14500.75,1770.34,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73349,,MIDCPNIFTY,,2026-09-29,2026-09-29,16400.00,PE,MIDCPNIFTY26SEP16400PE,0.00,0.00,0.00,1880.60,0.00,1880.60,14500.75,1870.10,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50652,,MIDCPNIFTY,,2026-10-27,2026-10-27,13100.00,PE,MIDCPNIFTY26OCT13100PE,0.00,0.00,0.00,117.55,0.00,117.55,14500.75,25.00,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50670,,MIDCPNIFTY,,2026-10-27,2026-10-27,13300.00,PE,MIDCPNIFTY26OCT13300PE,0.00,0.00,0.00,152.40,0.00,152.40,14500.75,40.92,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50690,,MIDCPNIFTY,,2026-10-27,2026-10-27,13500.00,PE,MIDCPNIFTY26OCT13500PE,0.00,0.00,0.00,194.40,0.00,194.40,14500.75,64.17,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50702,,MIDCPNIFTY,,2026-10-27,2026-10-27,13600.00,PE,MIDCPNIFTY26OCT13600PE,0.00,0.00,0.00,218.25,0.00,218.25,14500.75,79.16,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50717,,MIDCPNIFTY,,2026-10-27,2026-10-27,13750.00,PE,MIDCPNIFTY26OCT13750PE,0.00,0.00,0.00,258.30,0.00,258.30,14500.75,106.54,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50722,,MIDCPNIFTY,,2026-10-27,2026-10-27,13800.00,PE,MIDCPNIFTY26OCT13800PE,0.00,0.00,0.00,131.80,131.80,131.80,14500.75,117.09,1800,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50734,,MIDCPNIFTY,,2026-10-27,2026-10-27,13925.00,PE,MIDCPNIFTY26OCT13925PE,0.00,0.00,0.00,155.40,155.40,155.40,14500.75,147.38,1440,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50957,,MIDCPNIFTY,,2026-10-27,2026-10-27,15400.00,PE,MIDCPNIFTY26OCT15400PE,0.00,0.00,0.00,1032.60,0.00,1032.60,14500.75,928.48,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50959,,MIDCPNIFTY,,2026-10-27,2026-10-27,15425.00,PE,MIDCPNIFTY26OCT15425PE,0.00,0.00,0.00,1049.10,0.00,1049.10,14500.75,948.14,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50991,,MIDCPNIFTY,,2026-10-27,2026-10-27,15650.00,PE,MIDCPNIFTY26OCT15650PE,0.00,0.00,0.00,1202.85,0.00,1202.85,14500.75,1132.02,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50997,,MIDCPNIFTY,,2026-10-27,2026-10-27,15725.00,PE,MIDCPNIFTY26OCT15725PE,0.00,0.00,0.00,1256.25,0.00,1256.25,14500.75,1195.83,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63636,,MIDCPNIFTY,,2026-11-23,2026-11-23,13000.00,PE,MIDCPNIFTY26NOV13000PE,0.00,0.00,0.00,48.50,0.00,48.50,14500.75,53.18,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63738,,MIDCPNIFTY,,2026-11-23,2026-11-23,14175.00,PE,MIDCPNIFTY26NOV14175PE,0.00,0.00,0.00,240.10,0.00,240.10,14500.75,308.88,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63800,,MIDCPNIFTY,,2026-11-23,2026-11-23,14750.00,PE,MIDCPNIFTY26NOV14750PE,0.00,0.00,0.00,430.55,0.00,430.55,14500.75,568.29,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63764,,MIDCPNIFTY,,2026-11-23,2026-11-23,14400.00,PE,MIDCPNIFTY26NOV14400PE,0.00,0.00,0.00,305.20,0.00,305.20,14500.75,398.70,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63766,,MIDCPNIFTY,,2026-11-23,2026-11-23,14425.00,PE,MIDCPNIFTY26NOV14425PE,0.00,0.00,0.00,313.20,0.00,313.20,14500.75,409.61,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63772,,MIDCPNIFTY,,2026-11-23,2026-11-23,14500.00,PE,MIDCPNIFTY26NOV14500PE,0.00,0.00,0.00,338.10,0.00,338.10,14500.75,443.45,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63784,,MIDCPNIFTY,,2026-11-23,2026-11-23,14600.00,PE,MIDCPNIFTY26NOV14600PE,0.00,0.00,0.00,373.30,0.00,373.30,14500.75,491.18,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73132,,MIDCPNIFTY,,2026-09-29,2026-09-29,15800.00,CE,MIDCPNIFTY26SEP15800CE,0.00,0.00,0.00,273.70,0.00,273.70,14500.75,2.27,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72648,,MIDCPNIFTY,,2026-09-29,2026-09-29,13300.00,CE,MIDCPNIFTY26SEP13300CE,0.00,0.00,0.00,1513.80,0.00,1513.80,14500.75,1225.95,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72736,,MIDCPNIFTY,,2026-09-29,2026-09-29,13575.00,CE,MIDCPNIFTY26SEP13575CE,0.00,0.00,0.00,1310.50,0.00,1310.50,14500.75,956.90,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72767,,MIDCPNIFTY,,2026-09-29,2026-09-29,13725.00,CE,MIDCPNIFTY26SEP13725CE,0.00,0.00,0.00,1205.20,0.00,1205.20,14500.75,814.53,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72974,,MIDCPNIFTY,,2026-09-29,2026-09-29,14925.00,CE,MIDCPNIFTY26SEP14925CE,21.70,21.70,14.90,16.10,16.40,19.75,14500.75,16.10,23520,840,67,120139398.00,51,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72982,,MIDCPNIFTY,,2026-09-29,2026-09-29,15000.00,CE,MIDCPNIFTY26SEP15000CE,13.00,15.05,9.35,10.15,9.35,12.85,14500.75,10.15,1086120,40320,7593,13678517736.00,4647,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73092,,MIDCPNIFTY,,2026-09-29,2026-09-29,15450.00,CE,MIDCPNIFTY26SEP15450CE,0.00,0.00,0.00,366.45,0.00,366.45,14500.75,11.14,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63930,,MIDCPNIFTY,,2026-11-23,2026-11-23,16300.00,PE,MIDCPNIFTY26NOV16300PE,0.00,0.00,0.00,1328.45,0.00,1328.45,14500.75,1698.27,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63912,,MIDCPNIFTY,,2026-11-23,2026-11-23,16100.00,PE,MIDCPNIFTY26NOV16100PE,0.00,0.00,0.00,1183.10,0.00,1183.10,14500.75,1525.74,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63856,,MIDCPNIFTY,,2026-11-23,2026-11-23,15400.00,PE,MIDCPNIFTY26NOV15400PE,0.00,0.00,0.00,740.75,0.00,740.75,14500.75,975.89,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63768,,MIDCPNIFTY,,2026-11-23,2026-11-23,14450.00,PE,MIDCPNIFTY26NOV14450PE,0.00,0.00,0.00,321.40,0.00,321.40,14500.75,420.70,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63726,,MIDCPNIFTY,,2026-11-23,2026-11-23,14050.00,PE,MIDCPNIFTY26NOV14050PE,0.00,0.00,0.00,207.80,0.00,207.80,14500.75,265.35,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63714,,MIDCPNIFTY,,2026-11-23,2026-11-23,13975.00,PE,MIDCPNIFTY26NOV13975PE,0.00,0.00,0.00,190.25,0.00,190.25,14500.75,241.35,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63684,,MIDCPNIFTY,,2026-11-23,2026-11-23,13600.00,PE,MIDCPNIFTY26NOV13600PE,0.00,0.00,0.00,118.25,0.00,118.25,14500.75,144.10,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50995,,MIDCPNIFTY,,2026-10-27,2026-10-27,15700.00,PE,MIDCPNIFTY26OCT15700PE,0.00,0.00,0.00,1238.35,0.00,1238.35,14500.75,1174.44,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50975,,MIDCPNIFTY,,2026-10-27,2026-10-27,15550.00,PE,MIDCPNIFTY26OCT15550PE,0.00,0.00,0.00,1133.30,0.00,1133.30,14500.75,1048.82,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50858,,MIDCPNIFTY,,2026-10-27,2026-10-27,14850.00,PE,MIDCPNIFTY26OCT14850PE,0.00,0.00,0.00,704.40,0.00,704.40,14500.75,543.80,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50830,,MIDCPNIFTY,,2026-10-27,2026-10-27,14625.00,PE,MIDCPNIFTY26OCT14625PE,0.00,0.00,0.00,589.95,0.00,589.95,14500.75,416.99,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50810,,MIDCPNIFTY,,2026-10-27,2026-10-27,14450.00,PE,MIDCPNIFTY26OCT14450PE,240.10,240.10,202.25,202.25,202.25,275.25,14500.75,331.92,1080,0,4,7039266.00,4,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50668,,MIDCPNIFTY,,2026-10-27,2026-10-27,13275.00,PE,MIDCPNIFTY26OCT13275PE,0.00,0.00,0.00,147.65,0.00,147.65,14500.75,38.57,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50658,,MIDCPNIFTY,,2026-10-27,2026-10-27,13175.00,PE,MIDCPNIFTY26OCT13175PE,0.00,0.00,0.00,129.80,0.00,129.80,14500.75,30.23,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50631,,MIDCPNIFTY,,2026-10-27,2026-10-27,12875.00,PE,MIDCPNIFTY26OCT12875PE,0.00,0.00,0.00,86.00,0.00,86.00,14500.75,13.60,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73381,,MIDCPNIFTY,,2026-09-29,2026-09-29,16600.00,PE,MIDCPNIFTY26SEP16600PE,0.00,0.00,0.00,2049.75,0.00,2049.75,14500.75,2069.68,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73268,,MIDCPNIFTY,,2026-09-29,2026-09-29,16100.00,PE,MIDCPNIFTY26SEP16100PE,0.00,0.00,0.00,1636.15,0.00,1636.15,14500.75,1571.02,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73226,,MIDCPNIFTY,,2026-09-29,2026-09-29,16000.00,PE,MIDCPNIFTY26SEP16000PE,0.00,0.00,0.00,1559.75,1559.75,1559.75,14500.75,1471.54,600,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73098,,MIDCPNIFTY,,2026-09-29,2026-09-29,15500.00,PE,MIDCPNIFTY26SEP15500PE,0.00,0.00,0.00,1004.70,1004.70,1004.70,14500.75,980.64,7200,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73087,,MIDCPNIFTY,,2026-09-29,2026-09-29,15375.00,PE,MIDCPNIFTY26SEP15375PE,0.00,0.00,0.00,1102.25,0.00,1102.25,14500.75,861.98,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73085,,MIDCPNIFTY,,2026-09-29,2026-09-29,15350.00,PE,MIDCPNIFTY26SEP15350PE,0.00,0.00,0.00,780.25,780.25,780.25,14500.75,838.61,720,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72987,,MIDCPNIFTY,,2026-09-29,2026-09-29,15050.00,PE,MIDCPNIFTY26SEP15050PE,576.25,581.50,539.65,539.65,539.65,614.75,14500.75,572.15,26040,-480,6,11247786.00,5,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72947,,MIDCPNIFTY,,2026-09-29,2026-09-29,14600.00,PE,MIDCPNIFTY26SEP14600PE,221.75,226.20,150.10,167.60,168.00,244.90,14500.75,167.60,376320,22200,3073,5450724756.00,2319,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72937,,MIDCPNIFTY,,2026-09-29,2026-09-29,14475.00,PE,MIDCPNIFTY26SEP14475PE,151.85,158.05,96.00,108.05,105.00,172.85,14500.75,108.05,61080,36120,3266,5724342114.00,2656,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72768,,MIDCPNIFTY,,2026-09-29,2026-09-29,13725.00,PE,MIDCPNIFTY26SEP13725PE,14.95,14.95,5.10,10.75,8.75,12.35,14500.75,10.75,2400,360,9,14832000.00,9,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72621,,MIDCPNIFTY,,2026-09-29,2026-09-29,12950.00,PE,MIDCPNIFTY26SEP12950PE,0.00,0.00,0.00,118.40,0.00,118.40,14500.75,0.14,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63919,,MIDCPNIFTY,,2026-11-23,2026-11-23,16200.00,CE,MIDCPNIFTY26NOV16200CE,0.00,0.00,0.00,296.05,0.00,296.05,14500.75,96.13,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63847,,MIDCPNIFTY,,2026-11-23,2026-11-23,15300.00,CE,MIDCPNIFTY26NOV15300CE,0.00,0.00,0.00,614.65,0.00,614.65,14500.75,280.54,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63819,,MIDCPNIFTY,,2026-11-23,2026-11-23,15000.00,CE,MIDCPNIFTY26NOV15000CE,0.00,0.00,0.00,761.60,0.00,761.60,14500.75,382.63,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63805,,MIDCPNIFTY,,2026-11-23,2026-11-23,14825.00,CE,MIDCPNIFTY26NOV14825CE,0.00,0.00,0.00,857.30,0.00,857.30,14500.75,453.55,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63751,,MIDCPNIFTY,,2026-11-23,2026-11-23,14300.00,CE,MIDCPNIFTY26NOV14300CE,0.00,0.00,0.00,1187.90,0.00,1187.90,14500.75,720.17,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63749,,MIDCPNIFTY,,2026-11-23,2026-11-23,14275.00,CE,MIDCPNIFTY26NOV14275CE,0.00,0.00,0.00,1205.25,0.00,1205.25,14500.75,734.91,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63671,,MIDCPNIFTY,,2026-11-23,2026-11-23,13450.00,CE,MIDCPNIFTY26NOV13450CE,0.00,0.00,0.00,1846.85,0.00,1846.85,14500.75,1318.26,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,51088,,MIDCPNIFTY,,2026-10-27,2026-10-27,16600.00,CE,MIDCPNIFTY26OCT16600CE,0.00,0.00,0.00,137.35,0.00,137.35,14500.75,13.95,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,51056,,MIDCPNIFTY,,2026-10-27,2026-10-27,16200.00,CE,MIDCPNIFTY26OCT16200CE,0.00,0.00,0.00,201.70,0.00,201.70,14500.75,31.99,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,51048,,MIDCPNIFTY,,2026-10-27,2026-10-27,16100.00,CE,MIDCPNIFTY26OCT16100CE,0.00,0.00,0.00,221.25,0.00,221.25,14500.75,38.89,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50849,,MIDCPNIFTY,,2026-10-27,2026-10-27,14775.00,CE,MIDCPNIFTY26OCT14775CE,0.00,0.00,0.00,327.15,327.15,327.15,14500.75,324.59,120,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,50711,,MIDCPNIFTY,,2026-10-27,2026-10-27,13700.00,CE,MIDCPNIFTY26OCT13700CE,0.00,0.00,0.00,1291.45,0.00,1291.45,14500.75,989.67,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73347,,MIDCPNIFTY,,2026-09-29,2026-09-29,16400.00,CE,MIDCPNIFTY26SEP16400CE,0.00,0.00,0.00,1.00,1.00,1.00,14500.75,0.08,840,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,73176,,MIDCPNIFTY,,2026-09-29,2026-09-29,15850.00,CE,MIDCPNIFTY26SEP15850CE,0.00,0.00,0.00,262.10,0.00,262.10,14500.75,1.77,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63884,,MIDCPNIFTY,,2026-11-23,2026-11-23,15750.00,PE,MIDCPNIFTY26NOV15750PE,0.00,0.00,0.00,948.75,0.00,948.75,14500.75,1238.98,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63870,,MIDCPNIFTY,,2026-11-23,2026-11-23,15575.00,PE,MIDCPNIFTY26NOV15575PE,0.00,0.00,0.00,841.30,0.00,841.30,14500.75,1104.70,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63848,,MIDCPNIFTY,,2026-11-23,2026-11-23,15300.00,PE,MIDCPNIFTY26NOV15300PE,0.00,0.00,0.00,686.45,0.00,686.45,14500.75,905.94,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63846,,MIDCPNIFTY,,2026-11-23,2026-11-23,15275.00,PE,MIDCPNIFTY26NOV15275PE,0.00,0.00,0.00,673.25,0.00,673.25,14500.75,888.84,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63824,,MIDCPNIFTY,,2026-11-23,2026-11-23,15025.00,PE,MIDCPNIFTY26NOV15025PE,0.00,0.00,0.00,549.45,0.00,549.45,14500.75,726.72,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63814,,MIDCPNIFTY,,2026-11-23,2026-11-23,14925.00,PE,MIDCPNIFTY26NOV14925PE,0.00,0.00,0.00,504.10,0.00,504.10,14500.75,666.62,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,63798,,MIDCPNIFTY,,2026-11-23,2026-11-23,14725.00,PE,MIDCPNIFTY26NOV14725PE,0.00,0.00,0.00,420.65,0.00,420.65,14500.75,554.96,0,0,0,0.00,0,F1,120,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,72618,,MIDCPNIFTY,,2026-09-29,2026-09-29,12925.00,CE,MIDCPNIFTY26SEP12925CE,0.00,0.00,0.00,1814.10,0.00,1814.10,14500.75,1598.90,0,0,0,0.00,0,F1,120,,,,,
